purchase_order_id,shipment_id,container_id,product_id,consignee_company_id,supplier_company_id,purchase_order_created_date,purchase_order_requested_cargo_ready_date,purchase_order_requested_delivery_date,booking_created_date,booking_cargo_ready_date,purchase_order_sku_count,purchase_order_sku_price,booking_sku_count,shipped_sku_count,shipped_sku_price
17804,469961,135781,557830,546609,631676,2019-06-09 20:35:09.337189,2019-01-14,2019-02-11,2018-12-28 02:03:43.27408,2019-01-02,444,108.33,883,444,108.33
46837,614013,,3105259,683679,749342,2019-07-16 16:23:04.826758,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,256,,256,,
26057,498249,160894,1063157,546609,631676,2019-04-19 02:03:33.573422,2019-04-08,2019-05-10,2019-03-01 02:34:54.517392,2019-04-04,1098,30.31,1098,1098,30.32
49623,614013,,3105556,683679,748633,2019-07-22 22:00:22.62144,2019-11-29,2019-11-29,2019-09-06 09:03:16.803,2019-09-28,615,5.71,1229,,
46832,570931,,3106397,683679,748103,2019-07-16 16:23:03.658948,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,51,,51,51,42.93
34343,530536,,2948215,656536,702454,2019-04-28 06:43:58.848286,2019-04-30,2019-05-07,2019-04-29 03:03:52.542308,2019-04-30,54,27.44,54,,
50877,595979,,3481211,730503,754553,2019-08-14 00:21:41.878503,2019-09-02,2019-10-13,2019-08-13 09:19:18.696838,2019-08-25,267,763.97,267,,
14292,459287,138015,2150416,546609,633728,2019-01-16 03:03:40.790004,2019-01-04,2019-02-07,2018-12-07 07:29:47.300638,2019-01-07,83,91.53,83,83,91.53
5098,143046,,1024488,546609,639363,2018-08-08 22:09:53.715248,2018-01-07,2018-02-02,2017-12-27 10:57:03.71935,2018-01-07,7029,22.88,7029,7029,22.88
13813,429778,,2135725,656536,668561,2018-10-01 07:20:20.026881,2018-10-10,2018-10-22,2018-10-12 08:38:17.573646,2018-10-13,493,16.21,493,,
30901,546372,,2899191,656536,668561,2019-03-28 09:51:38.015388,2019-05-31,2019-06-14,2019-05-27 01:59:00.59406,2019-05-31,39,24.86,39,,
18355,457967,,2406987,546609,631676,2019-03-20 02:01:05.67818,2019-01-20,2019-04-05,2018-12-05 07:19:51.958643,2019-01-10,879,33.36,879,,
8717,254542,,1013478,546609,633728,2018-08-08 22:09:39.396876,2018-05-25,2018-06-29,2018-04-18 06:57:29.019442,,659,33.36,659,659,33.36
50875,588980,,3555960,730503,754553,2019-07-31 23:55:06.363032,2019-08-26,2019-10-06,2019-08-02 06:20:58.987746,2019-08-20,110,795.15,110,,
42217,570572,,3108030,683679,748753,2019-07-16 16:23:06.932671,2019-07-13,2019-09-20,2019-07-04 09:55:37.730891,2019-08-30,307,,717,,
42384,574370,,3192469,656536,668660,2019-06-11 14:18:28.596913,2019-07-16,2019-07-30,2019-07-11 03:13:43.981932,2019-07-17,906,16.63,906,,
42731,573781,,3177196,730503,751345,2019-06-20 20:06:45.313451,2019-07-22,2019-09-01,2019-07-10 09:24:51.605908,2019-07-17,686,119.53,686,686,119.53
14796,436530,,2255261,656536,668631,2018-10-23 07:35:31.40467,2018-11-01,2018-11-22,2018-10-24 01:44:45.611905,2018-11-01,1892,38.25,1892,,
9565,366656,,1563074,656536,668561,2018-07-31 11:20:58.024134,2018-08-16,2018-09-01,2018-08-01 09:49:28.559328,2018-08-01,20,19.12,20,,
53644,605697,,3106079,683679,748739,2019-08-19 22:01:01.493616,2019-11-30,2019-11-30,2019-08-27 02:03:07.247852,2019-10-25,1383,96.87,1383,,
35273,527825,,2987538,656536,702454,2019-04-24 07:59:44.735691,2019-04-30,2019-06-04,2019-04-24 07:44:18.558388,2019-04-30,99,19.12,99,,
11920,401567,,1161585,546609,632221,2018-10-29 23:27:09.422164,,2018-11-06,2018-08-28 06:20:01.861373,2018-09-19,6590,1.68,6590,,
42227,559601,201144,3105768,683679,748633,2019-07-16 16:23:06.599842,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,3073,,1229,3073,5.10
42218,562235,,3106206,683679,748103,2019-07-16 16:23:06.110923,2019-08-03,2019-08-20,2019-07-05 07:23:57.960477,2019-08-17,51,,51,51,54.88
39807,597848,,1529954,656536,666747,2019-05-20 13:28:59.275517,2019-08-15,2019-08-29,2019-08-15 08:30:45.366407,2019-08-16,434,6.65,434,434,6.65
19856,473549,139412,1335041,546609,654310,2019-01-16 03:05:33.294783,2019-01-21,2019-02-18,2019-01-05 06:33:52.454768,2019-01-17,1098,34.90,1098,1098,34.90
11957,431554,,1849206,656536,668403,2018-10-12 09:07:26.321466,2018-10-22,2018-11-05,2018-10-16 08:21:06.558299,2018-10-21,419,20.79,419,,
52741,602606,,3108061,683679,748103,2019-08-15 14:00:30.826661,2019-10-12,2019-12-02,2019-08-22 03:20:28.711565,2019-09-25,205,23.83,205,,
54185,609512,,3094265,668418,737754,2019-09-12 08:16:44.372806,2019-10-08,2019-11-29,2019-08-31 01:42:43.078267,2019-10-17,3001,31.12,3001,,
54561,608789,,3106193,683679,735137,2019-08-23 16:00:14.988692,2019-10-26,2019-12-26,2019-08-30 03:52:02.767106,2019-10-16,384,148.61,384,,
20425,471975,148705,1304457,546609,633726,2019-01-31 03:02:33.567878,2019-03-01,2019-03-29,2019-01-03 05:54:26.578042,2019-01-24,3304,12.51,3304,3304,12.51
51715,621119,,48921,546609,631676,2019-09-13 02:01:54.085157,2019-10-14,2019-11-25,2019-09-17 08:04:17.199573,2019-10-10,879,26.45,879,,
36027,531344,,3005251,656536,702454,2019-04-30 05:48:22.565478,2019-04-30,2019-06-04,2019-05-14 05:17:03.075565,2019-05-20,99,30.10,197,,
26373,510604,165125,2726107,546609,654310,2019-04-19 02:03:36.870675,2019-04-15,2019-05-17,2019-03-26 01:06:11.474385,2019-04-15,1098,38.39,1098,1098,38.39
39154,551524,,3065578,656536,668631,2019-05-15 09:51:09.770549,2019-06-19,2019-07-03,2019-06-04 08:57:49.702099,2019-06-14,44,21.12,44,,
7180,293161,,1385036,656536,668631,2018-05-07 10:22:51.542516,2018-06-07,2018-07-19,2018-05-28 10:16:02.0406,2018-06-09,636,10.48,636,,
7076,266982,,1383258,656536,668631,2018-06-26 11:53:10.491163,2018-07-01,2018-08-20,2018-05-02 02:56:09.087585,2018-05-12,34,27.60,34,,
9136,377622,,1510589,656536,668561,2018-07-31 11:20:09.098481,2018-08-24,2018-09-07,2018-08-16 05:30:37.823894,2018-08-16,69,15.05,69,,
29180,605984,,2856743,656536,666747,2019-04-08 13:13:48.536129,2019-09-06,2019-09-20,2019-08-27 07:17:45.31496,2019-09-06,1724,6.15,1724,,
17768,451891,132454,661942,546609,631676,2019-01-30 03:02:38.473853,2018-12-31,2019-01-28,2018-11-22 08:16:39.199864,2018-12-27,879,29.52,879,879,29.52
20719,510939,,2423481,656536,668660,2018-11-23 15:28:27.945889,2019-03-23,2019-04-06,2019-03-26 12:14:24.718588,2019-03-26,197,22.12,197,,
51115,591266,212686,3107914,683679,686622,2019-08-01 16:00:12.120357,2019-08-07,2019-08-07,2019-08-06 13:09:49.969575,2019-08-07,15,960.44,15,15,960.44
9995,312425,,1584761,656536,668561,2018-05-31 07:43:52.603414,2018-06-01,2018-07-15,2018-06-15 03:00:10.824455,2018-06-20,49,15.13,49,,
10249,308057,,48918,546609,633728,2019-06-09 20:35:11.97506,2018-07-15,2018-08-17,2018-06-12 02:43:27.538159,2018-07-15,659,29.14,659,659,29.13
10213,302380,,48954,546609,631676,2018-08-08 22:09:23.338974,2018-06-24,2018-07-23,2018-06-06 07:48:03.921155,2018-06-21,659,34.06,659,659,34.06
48485,586440,222360,3173764,683679,748103,2019-08-28 06:26:20.247258,2019-09-14,2019-09-25,2019-07-30 08:23:23.873934,2019-08-30,256,1.65,256,256,1.49
48487,586440,222360,3107127,683679,748103,2019-07-17 17:40:32.335792,2019-09-14,2019-11-07,2019-07-30 08:23:23.873934,2019-08-30,512,15.17,512,512,13.88
46565,570429,,3107545,683679,748415,2019-07-11 02:43:02.910371,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,51,,51,51,193.19
7180,293161,,1385037,656536,668631,2018-05-07 10:22:51.542516,2018-06-07,2018-07-19,2018-05-28 10:16:02.0406,2018-06-09,399,10.48,399,,
26085,499774,,2070882,656536,668631,2019-01-17 09:12:08.933933,2019-03-24,2019-04-07,2019-03-05 09:54:48.662616,2019-03-24,443,45.40,443,,
26690,502601,,1024490,546609,639363,2019-06-11 02:03:12.023927,2019-05-13,2019-06-17,2019-03-11 12:36:24.569239,2019-05-13,3295,20.93,3295,,
7841,266982,,1385767,656536,668631,2018-03-06 11:14:06.72816,2018-05-20,2018-07-02,2018-05-02 02:56:09.087585,2018-05-12,424,23.28,424,,
42224,555358,205522,3106278,683679,748386,2019-07-12 00:23:51.365964,2019-07-27,2019-09-04,2019-06-11 08:36:05.686676,2019-07-27,3534,,51,3534,11.76
46838,579004,228569,3105874,683679,749342,2019-07-16 16:23:04.79056,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,691,,691,691,53.71
46589,572019,,3106636,683679,748386,2019-07-16 16:23:04.017269,2019-08-31,2019-10-16,2019-07-08 11:41:48.46944,2019-08-31,51,,51,,
6263,226355,,77053,546609,639194,2018-08-08 22:09:50.191844,2018-04-16,2018-05-28,2018-03-16 06:18:09.362594,2018-04-16,2636,3.00,2636,2636,3.00
12071,375392,,1852595,656536,668631,2018-08-07 11:54:10.461589,2018-08-15,2018-10-02,2018-08-08 02:50:25.589838,2018-08-27,1182,7.82,1182,,
35669,613780,,2992046,656536,702454,2019-05-14 07:56:19.354202,2019-08-27,2019-10-14,2019-09-06 04:25:52.964306,2019-09-12,749,26.61,749,,
16229,461124,133140,49086,546609,649537,2019-01-18 03:02:20.136732,2018-12-20,2019-01-25,2018-12-11 08:58:03.046382,2018-12-27,879,22.78,879,879,22.78
10245,333491,,49042,546609,632222,2018-08-21 02:06:22.768099,2018-07-23,2018-08-24,2018-07-04 08:32:25.094008,2018-07-26,9489,3.82,9489,9489,3.81
48477,596786,,3105264,683679,749342,2019-07-12 19:37:11.710127,2019-10-30,2019-10-30,2019-08-14 08:27:05.507885,2019-10-20,256,,256,,
5468,145136,,661943,546609,631676,2018-08-08 22:09:59.729739,2018-03-20,2018-04-17,2018-01-05 01:52:13.840902,2018-03-16,879,39.06,879,879,39.06
50961,619360,,3315828,730503,754566,2019-08-14 00:21:42.233084,2019-10-07,2019-11-24,2019-09-14 00:39:47.745023,2019-09-30,14,272.85,27,,
14511,441711,,2139818,656536,702454,2018-10-18 13:54:44.913695,2018-11-10,2018-12-13,2018-11-02 06:12:28.614568,2018-12-07,99,22.45,99,,
43568,576080,,2948128,656536,668631,2019-06-18 16:23:40.021596,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,25,34.92,25,,
43099,576080,,1386224,656536,668631,2019-06-12 07:57:14.364618,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,49,17.29,49,,
8612,278162,,1415055,656536,668631,2018-04-03 14:28:54.077444,2018-05-25,2018-06-08,2018-05-14 02:28:44.733255,2018-05-18,828,23.28,828,,
48487,586440,222360,3107933,683679,748103,2019-07-17 17:40:32.335792,2019-09-14,2019-11-07,2019-07-30 08:23:23.873934,2019-08-30,51,41.16,51,51,37.67
40314,613780,,2991056,656536,702454,2019-05-24 09:08:31.589623,2019-08-27,2019-10-12,2019-09-06 04:25:52.964306,2019-09-12,49,32.92,49,,
8612,278162,,1415045,656536,668631,2018-04-03 14:28:54.077444,2018-05-25,2018-06-08,2018-05-14 02:28:44.733255,2018-05-18,197,23.28,197,,
35277,527825,,2987592,656536,702454,2019-04-24 08:00:41.735964,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,202,28.77,202,,
51550,621093,,1589292,546609,631676,2019-08-28 02:02:18.533352,2019-10-14,2019-11-14,2019-09-17 07:51:23.084861,2019-10-10,659,26.80,659,,
37195,576080,,2922863,656536,668631,2019-05-07 06:51:23.821901,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,788,28.27,788,,
6792,275504,,1012931,546609,639363,2018-08-08 22:09:10.064864,2018-05-15,2018-06-26,2018-05-10 00:44:10.260492,2018-05-15,0,25.05,6590,6590,20.16
47689,572699,230394,3108003,683679,749086,2019-07-11 02:43:01.568679,2019-08-31,2019-10-15,2019-07-09 07:20:30.438359,2019-09-12,2561,,2561,2561,11.21
32057,527134,,2921565,656536,702454,2019-04-23 09:41:20.389576,2019-04-26,2019-05-06,2019-04-23 13:20:00.838772,2019-04-23,478,20.79,956,,
47688,608790,,3107392,683679,748651,2019-07-17 22:00:08.861238,2019-09-21,2019-10-02,2019-08-30 03:52:08.960905,2019-09-05,615,14.82,615,,
4554,127278,,1161558,546609,632221,2018-08-08 22:09:25.971857,2017-12-06,2018-01-17,2017-11-02 03:33:20.569923,2017-11-28,6603,3.13,6603,,
20462,470601,,2422949,656536,668561,2018-11-23 09:18:04.825346,2019-01-19,2019-03-06,2019-01-14 05:31:42.816028,2019-01-14,256,11.97,1025,,
8461,309506,,1438991,656536,668631,2018-03-26 14:40:59.996432,2018-06-25,2018-07-06,2018-06-13 02:40:47.237787,2018-06-29,394,23.28,394,,
20465,470601,,2422961,656536,668561,2018-11-23 09:39:53.873649,2019-01-19,2019-03-06,2019-01-14 05:31:42.816028,2019-01-14,148,25.69,148,,
53640,602600,,3108010,683679,748415,2019-08-15 22:00:22.58777,2019-11-09,2019-11-13,2019-08-22 03:06:36.369666,2019-09-29,51,228.00,51,,
46833,570773,221753,3106085,683679,748633,2019-07-16 16:23:04.104473,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,1024,,2561,1024,9.37
11645,418494,,1745129,656536,668555,2018-07-23 11:11:53.548038,2018-09-28,2018-10-12,2018-09-20 12:41:38.910261,2018-09-28,527,19.95,517,,
46830,570931,,3108057,683679,748103,2019-07-16 16:23:03.494268,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,102,,102,102,54.88
49216,590888,,3310855,656536,702454,2019-07-19 13:58:32.136357,2019-08-07,2019-09-22,2019-08-06 04:50:47.902872,2019-08-07,59,27.44,59,,
52268,597761,,3105214,683679,735137,2019-08-08 22:00:05.926444,2019-09-28,2019-10-06,2019-08-15 06:51:36.157069,2019-09-20,51,172.34,51,,
13579,438280,,2127982,656536,668561,2018-10-24 15:36:33.536515,2018-10-31,2018-11-10,2018-10-26 09:55:02.465265,2018-11-06,49,23.70,49,49,23.70
26797,513746,,2051549,656536,668631,2019-03-12 09:16:09.39483,2019-04-12,2019-04-26,2019-04-01 09:12:31.99316,2019-04-12,650,16.30,650,,
25058,491800,,67857,546609,632221,2019-04-19 02:02:38.075813,2019-03-15,2019-04-26,2019-02-15 02:00:29.028977,2019-03-15,21965,1.52,21965,,
41518,561973,197975,538569,546609,633728,2019-08-08 02:01:35.609308,2019-07-10,2019-08-09,2019-06-21 00:59:07.37216,2019-07-10,659,26.27,659,659,26.27
9043,320015,,68374,546609,632222,2019-06-09 20:35:12.489054,2018-06-29,2018-07-30,2018-06-22 07:15:34.203028,2018-06-30,2214,1.95,2214,,
9814,358842,,1578536,656536,668573,2018-07-11 09:40:57.586558,2018-07-28,2018-08-11,2018-07-25 18:31:36.507157,2018-07-30,84,24.94,84,,
46597,570885,222412,3107412,683679,748394,2019-07-11 02:43:01.758396,2019-08-31,2019-10-07,2019-07-05 06:26:15.073347,2019-08-29,1024,,1024,512,49.83
34000,551475,,2942119,656536,668561,2019-04-12 06:32:07.780246,2019-06-14,2019-06-28,2019-06-04 08:22:31.142837,2019-06-10,394,17.63,394,,
10391,413212,,1629368,656536,668573,2018-06-11 07:53:39.138862,2018-08-25,2018-10-12,2018-09-11 09:14:52.966468,2018-09-16,25,14.13,25,25,14.13
8512,272847,,1024431,546609,639363,2018-08-08 22:08:44.731239,2018-06-15,2018-07-09,2018-05-08 03:53:34.202811,2018-06-13,4402,7.91,4402,4402,6.29
16830,463164,,1384445,656536,668403,2018-12-19 15:05:43.339563,2019-01-06,2019-01-13,2018-12-14 03:16:56.001864,2018-12-30,20,30.60,20,,
32522,531344,,2926279,656536,702454,2019-04-10 14:34:10.075042,2019-06-10,2019-07-15,2019-04-30 02:55:44.115661,2019-05-10,241,31.59,241,,
25657,481873,159077,1063176,546609,639558,2019-04-19 02:02:41.282873,2019-03-30,2019-05-11,2019-01-19 09:58:30.187679,2019-03-30,1098,30.30,1098,1098,22.95
9593,285820,,1571155,678526,678629,2018-05-16 23:12:59.840271,2018-05-25,,2018-05-21 04:44:14.659408,2018-05-25,2944,10.46,650,,
51117,591270,212685,3107949,683679,686622,2019-09-13 18:15:28.445823,2019-08-05,2019-09-12,2019-08-06 13:16:07.598638,2019-08-05,51,713.47,51,51,713.47
14779,459386,133588,49125,546609,632222,2019-01-16 03:03:55.134985,2018-12-21,2019-01-25,2018-12-07 09:45:24.389441,2018-12-21,22492,2.85,22492,22492,2.86
11656,401848,,1741484,656536,668631,2018-09-21 12:06:25.026418,2018-09-12,2018-09-24,2018-08-28 08:42:09.763211,2018-09-12,1586,19.62,1522,1586,19.62
9785,378761,,1399439,656536,666747,2018-05-28 12:02:13.621807,2018-08-23,2018-09-06,2018-08-10 02:19:36.801304,2018-08-20,15,16.96,30,,
6126,232557,,935588,546609,639363,2018-08-08 22:09:40.142813,2018-04-24,2018-05-29,2018-03-23 12:54:46.01616,2018-04-16,3295,2.86,3295,,
17786,457319,135784,1063159,546609,631676,2019-01-16 03:04:53.145581,2019-01-07,2019-02-04,2018-12-04 08:33:55.022861,2018-12-26,1318,59.47,1318,1318,59.46
41300,557078,,2814340,546609,632222,2019-07-31 02:01:32.50621,2019-06-26,2019-08-02,2019-06-13 07:31:06.800572,2019-06-26,67042,3.59,67042,,
27998,512964,,77102,546609,639558,2019-07-08 02:01:09.362832,2019-05-29,2019-07-03,2019-03-29 08:36:38.780578,2019-04-30,0,30.06,659,,
52751,599592,,3105751,683679,755158,2019-08-14 18:00:35.761982,2019-10-19,2019-11-20,2019-08-19 02:50:21.899541,2019-10-15,1024,6.23,1024,,
46839,578992,220066,3105215,683679,749342,2019-07-16 16:23:04.833053,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,640,,640,640,25.48
43123,576080,,2899374,656536,668631,2019-06-20 13:35:40.642311,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,212,30.93,212,,
10254,318576,,48915,546609,631676,2018-08-14 13:41:34.025423,,2018-08-24,2018-06-21 08:34:45.608614,2018-07-13,879,21.24,879,879,21.24
15247,463164,,2351054,656536,668403,2018-11-12 08:09:28.126944,2018-12-30,2019-01-13,2018-12-14 03:16:56.001864,2018-12-30,236,17.38,236,,
8860,354428,,1468389,656536,668573,2018-07-10 08:19:35.36742,2018-07-27,2018-09-07,2018-07-23 05:29:10.159371,2018-07-30,296,23.28,296,,
10196,304721,,1593115,546609,632221,2018-08-10 02:04:25.894932,2018-07-04,2018-08-15,2018-06-08 01:28:54.211245,2018-07-04,0,9.85,6590,,
11555,386070,,1744577,656536,668573,2018-07-23 07:50:39.941262,2018-08-20,2018-09-03,2018-08-16 07:47:37.426342,2018-08-26,197,21.45,197,,
10989,374090,,1666942,546609,631676,2019-06-09 20:35:12.126367,,2018-10-26,2018-08-07 08:13:58.098795,2018-09-15,1757,45.06,1757,,
48482,580809,,3107629,683679,748415,2019-08-28 06:30:31.764883,2019-10-08,,2019-07-22 02:27:15.667269,2019-09-01,51,,51,,
28315,530265,,1673190,656536,669113,2019-05-09 12:09:21.379356,2019-04-29,2019-06-26,2019-04-28 02:02:34.161261,2019-04-29,739,11.47,739,,
20499,514304,,2423053,656536,668561,2018-11-23 11:05:29.370538,2019-03-09,2019-04-24,2019-04-02 03:46:03.23213,2019-04-08,15,12.80,15,,
11207,414093,105751,49036,546609,632222,2018-10-19 18:58:36.618552,,2018-10-22,2018-09-12 10:38:49.010782,2018-09-21,24777,1.12,24777,24777,1.12
48481,594992,,3106074,683679,748739,2019-07-17 22:00:14.113777,2019-09-14,2019-11-04,2019-08-12 09:17:27.74101,2019-09-30,461,96.24,461,,
42698,569321,206936,3177171,730503,751347,2019-06-14 22:35:18.527411,2019-06-24,2019-08-04,2019-07-03 01:54:34.431308,2019-07-10,1564,26.51,1564,1564,26.51
6265,212596,,528001,546609,639361,2018-08-08 22:09:46.946272,2018-03-30,2018-05-11,2018-02-27 08:37:02.180775,2018-03-22,2254,8.03,2254,2254,6.29
46834,570773,221753,3105734,683679,748633,2019-07-16 16:23:04.14805,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,2049,,1024,2049,3.57
15144,471240,,49026,546609,632222,2019-06-09 20:35:10.510161,2019-01-15,2019-02-22,2019-01-02 03:28:46.098318,2019-01-15,0,1.11,43939,,
46834,570773,221753,3105332,683679,748633,2019-07-16 16:23:04.14805,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,2561,,2561,2561,0.20
55218,611526,,3106184,683679,748749,2019-08-30 18:00:26.975091,2019-09-28,2019-11-22,2019-09-04 02:14:03.621833,2019-09-28,615,1091.38,615,,
47909,583525,217220,1589274,546609,654310,2019-08-27 02:03:08.409703,2019-08-19,2019-09-16,2019-07-25 02:12:07.496311,2019-08-19,1845,34.90,1845,1845,34.90
14692,470601,,2248110,656536,668561,2018-10-22 06:40:01.748087,2018-12-21,2019-02-05,2018-12-29 06:47:04.154775,2018-12-29,10,16.05,10,,
50998,592203,,3556739,730503,754566,2019-07-31 23:55:09.083474,2019-09-09,2019-10-27,2019-08-07 12:09:47.916494,2019-08-15,171,350.80,171,,
6268,236160,,553547,546609,631676,2018-08-08 22:08:56.772629,2018-05-04,2018-06-08,2018-03-28 09:21:29.835449,2018-05-04,439,94.29,439,439,94.29
4194,124158,,1161573,546609,632221,2018-08-08 22:10:03.367585,2017-11-15,2017-12-27,2017-10-24 01:16:11.304183,2017-11-15,3734,2.10,3734,,
4454,139439,,1012929,546609,639363,2018-08-08 22:09:31.563935,2017-12-08,2018-01-09,2017-12-13 17:53:40.770013,2017-12-08,6168,18.20,6168,6168,18.20
3879,105125,,1024359,546609,631676,2017-10-19 19:36:28.714368,2017-09-03,2017-10-15,2017-08-14 07:22:28.206408,2017-08-31,176,30.07,176,176,22.46
35673,560584,,2992095,656536,668561,2019-04-25 16:52:02.726009,2019-06-24,2019-07-08,2019-06-19 06:56:31.573837,2019-06-24,138,21.45,138,,
42750,558081,,3177054,730503,751349,2019-06-20 20:06:43.816357,2019-06-24,2019-08-04,2019-06-14 11:25:00.456919,2019-06-23,343,205.80,343,343,205.80
17807,477143,145399,2396389,546609,632222,2019-01-16 03:05:26.580487,2019-01-15,2019-03-01,2019-01-11 07:45:03.301929,2019-01-24,10912,5.14,10912,10912,5.14
49619,614013,,3105387,683679,748633,2019-07-22 22:00:09.868221,2019-09-28,2019-11-23,2019-09-06 09:03:16.803,2019-09-28,2561,1.31,2561,,
46832,570931,,3107942,683679,748103,2019-07-16 16:23:03.658948,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,302,,154,302,7.84
42166,571877,,3105922,683679,749342,2019-08-12 16:00:26.786802,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,512,94.08,512,,
53787,610863,,2708859,546609,633728,2019-09-04 02:01:22.957602,2019-09-30,2019-11-11,2019-09-03 09:27:09.798191,2019-10-11,659,8.38,659,,
46840,614013,,3173804,683679,749342,2019-07-16 16:23:05.862704,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,246,,246,,
8506,312425,,1440884,656536,668561,2018-05-25 12:20:15.808213,2018-06-25,2018-07-11,2018-06-15 03:00:10.824455,2018-06-20,69,25.77,69,,
13581,438280,,2127992,656536,668561,2018-10-24 15:40:15.856997,2018-10-31,2018-11-10,2018-10-26 09:55:02.465265,2018-10-31,30,19.12,30,30,19.12
55602,613053,,1589399,546609,639363,2019-09-11 02:01:25.928858,2019-09-25,2019-10-28,2019-09-05 11:28:40.829488,2019-09-25,7205,88.34,7205,,
42677,570285,,3177756,730503,751018,2019-06-20 20:06:45.507195,2019-07-22,2019-09-08,2019-07-04 03:45:38.404264,2019-07-19,12345,6.99,12345,,
14193,457278,137561,2188339,546609,631676,2019-06-09 20:35:10.826131,2019-01-04,2019-02-15,2018-12-04 07:43:57.477201,2018-12-31,1538,48.84,1538,1538,48.84
18146,474941,,2401305,656536,702454,2019-01-07 10:24:34.085149,2019-01-21,2019-03-04,2019-01-08 10:18:11.643048,2019-01-14,281,27.44,281,,
