shipment_id,shipment_created_in_system_date,mode,bco,freight_service,freight_type,incoterms,contains_dangerous_goods,supplier_company_id,consignee_company_id,supplier_lat,supplier_lng,departure_port,arrival_port,inland_port,consignee_final_destination_lat,consignee_final_destination_lng,tradelane,freight_carrier,actual_cargo_ready_date,scheduled_departure_port_departure_date,actual_departure_port_departure_date,scheduled_arrival_port_arrival_date,actual_arrival_port_arrival_date,scheduled_inland_port_arrival_date,actual_inland_port_arrival_date,scheduled_delivery_date,actual_delivery_date,includes_customs,target_net_revenue,estimated_total_cost,actual_total_cost,actual_total_invoice,actual_net_revenue
243825,2018/4/6,Air,f,CFS to CFS,Port to Door,FOB,t,598234,543943,22.74523932,113.6774453,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.78107332,-117.5108267,TPEB,QFS Transportation,2018/4/6,2018/4/8 16:00,2018/4/8 20:20,2018/4/9 07:00,2018/4/9 07:00,,,2018/4/10 07:00,2018/4/11 05:00,t,3634.77,36742.72,34861.7,36742.72,1881.02
416693,2018/9/18,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.7445754,113.6767814,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.7657684,-118.2342686,TPEB,QFS Transportation,2018/9/19,,2018/9/20 17:00,2018/9/21 09:00,2018/9/21 09:00,,,2018/9/25 07:00,40:07.2,t,6209.15,62547.83,45844.25,62606.39,16762.14
420535,2018/9/25,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.94848851,119.4393485,Ningbo,"Long Beach, California",,33.60662451,-118.3418165,TPEB,British Airways p.l.c.,2018/11/15,2018/11/22 16:00,2018/11/23 08:00,2018/12/5 23:00,2018/12/5 20:00,,,2018/12/14 08:00,2018/12/18 20:00,f,852.07,8520.7,7817.96,7759.4,-58.56
468898,2018/12/26,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,22.43383375,113.7694647,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.97074875,-118.6886943,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/12/28,,2018/12/29 09:35,2018/12/29 23:19,2018/12/29 23:19,,,2019/1/4 20:00,2019/1/4 20:00,t,403.44,8646.89,8178.98,9145.42,966.44
424919,2018/10/3,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,30.64382617,121.1279152,PVG - Shanghai - China,LAX - Los Angeles - CA,,33.97016317,-118.6892798,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/10/16,2018/10/18 16:00,2018/10/18 16:00,2018/10/19 07:00,2018/10/19 07:00,,,2018/10/22 15:30,2018/10/22 15:30,t,3983.89,80651.24,87986.87,80651.24,-7335.63
138477,2017/12/11,Ocean FCL,f,CY to CY,Port to Door,FOB,t,598641,543943,22.37015643,113.7330994,"Hong Kong, Hong Kong","Los Angeles, CA",,33.77952243,-117.5123776,TPEB,Balkan Bulgarian Airlines,2017/12/12,2017/12/24 16:00,2017/12/24 06:09,2018/1/9 08:00,2018/1/10 00:00,,,2018/1/15 08:00,2018/1/15 18:30,t,581.51,6181.25,5936.59,6978.13,1041.54
121080,2017/10/13,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.74299988,113.4829999,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.79434688,-117.5150381,TPEB,QFS Transportation,2017/10/12,2017/10/14 16:00,2017/10/14 16:00,2017/10/15 07:00,2017/10/15 07:00,,,2017/10/18 19:00,2017/10/18 18:00,t,15435.2,154642.14,136345.54,154642.14,18296.6
309519,2018/6/13,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632222,546609,29.69673392,121.2665699,Ningbo,"Long Beach, California",,33.60475392,-118.3436871,TPEB,Gabon Airlines Cargo,2018/6/26,2018/6/30 17:00,2018/6/30 23:29,2018/7/18 00:00,2018/7/17 07:00,,,2018/7/27 19:00,2018/7/25 07:00,f,407.39,4073.93,3543.44,4249.78,706.34
232494,2018/3/23,Air,f,CFS to CFS,Door to Door,EXW,f,627972,548254,43.53872167,10.84039167,MXP - Milan - Italy,JFK - New York - NY,ORD - Chicago - IL,41.36925467,-88.39458633,TAWB,Garuda Indonesia,2018/3/29,2018/4/3 22:00,2018/4/4 08:30,2018/4/4 17:17,2018/4/4 17:17,2018/4/6 05:00,2018/4/7 05:00,2018/4/10 17:00,2018/4/10 05:00,f,2832.92,28695.6,28249.43,31528.5,3279.07
498951,2019/3/4,Ocean FCL,f,CY to CY,Port to Door,FOB,f,695350,654884,22.6352801,113.3310331,"Yantian, China","Los Angeles, CA",,33.9688971,-118.6905459,TPEB,Gabon Airlines Cargo,2019/3/14,2019/3/23 00:00,2019/3/21 17:50,2019/4/7 01:00,2019/4/7 16:38,,,2019/4/9 17:00,2019/4/9 17:00,t,491,10626.94,10022.79,12557.99,2535.2
110576,2017/9/5,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.60808927,112.5948533,"Yantian, China","Los Angeles, CA",,33.61188027,-118.3432847,TPEB,Balkan Bulgarian Airlines,2017/11/2,2017/11/7 16:00,2017/11/6 19:39,2017/11/22 00:00,2017/11/22 00:00,,,2017/11/21 20:00,2017/11/24 08:00,f,437.63,4376.34,4514.1,4396.85,-117.25
550588,2019/6/3,Air,f,CFS to CFS,Port to Door,FOB,f,693468,654884,22.43175445,113.7669045,HKG - Hong Kong - Hong Kong,LHR - London - United Kingdom,,51.57843945,0.231985452,FEWB,QFS Transportation,2019/6/6,,2019/6/12 17:25,2019/6/13 06:11,2019/6/13 06:11,,,2019/6/14 11:00,2019/6/14 11:00,f,97.3,2019.32,2978.07,2019.32,-958.75
341283,2018/7/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,635558,543943,22.36870862,113.7316516,"Hong Kong, Hong Kong","Los Angeles, CA",,33.76343362,-118.2366034,TPEB,Gabon Airlines Cargo,2018/7/18,2018/7/25 16:00,2018/7/26 02:15,2018/8/11 07:00,2018/8/12 07:00,,,2018/8/15 19:00,2018/8/16 02:00,t,1794.75,18701.93,15254.37,18701.93,3447.56
399776,2018/8/27,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,22.43140942,113.7670404,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.96832442,-118.6911186,TPEB,QFS Transportation,2018/9/5,2018/9/6 17:00,2018/9/6 17:00,2018/9/7 18:10,2018/9/7 18:10,,,2018/9/11 19:00,2018/9/11 23:00,t,4205.22,84644.12,113544.82,84644.12,-28900.7
76327,2017/4/5,Ocean FCL,f,CY to CY,Port to Door,FOB,f,609555,594248,22.8690698,112.9850688,Shekou,Jacksonville,,29.5344078,-81.6720532,TPEB,Air Creebec,2017/4/12,2017/4/17 04:00,2017/4/18 00:00,2017/5/26 16:00,2017/5/26 16:00,,,2017/6/2 16:00,2017/6/2 16:00,t,1338.7,9214.96,8564.51,11175.96,2611.45
268393,2018/5/3,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,22.47623929,113.5599433,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.19860629,11.80312129,FEWB,Singapore Airlines Cargo Pte. Ltd.,2018/5/3,2018/5/13 16:00,2018/5/13 16:00,2018/5/14 22:00,2018/5/14 22:00,,,2018/5/22 10:00,2018/5/21 22:00,t,673.65,7103.07,11220.36,7215.62,-4004.74
413168,2018/9/11,Air,f,CFS to CFS,Port to Door,FCA,f,668631,656536,31.01009415,120.2964091,PVG - Shanghai - China,AMS - Amsterdam - Netherlands,,51.17008815,5.399548148,FEWB,Evans Delivery Company,2018/9/17,,2018/9/18 16:37,2018/9/19 04:20,2018/9/19 04:20,,,2018/9/20 22:00,2018/9/20 22:00,t,,1934.35,2257.04,2706.81,449.77
457247,2018/12/4,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.60622985,112.5929938,"Yantian, China","Long Beach, California",,33.60265885,-118.3457822,TPEB,Combimar & Agemar,2019/1/10,2019/1/16 16:00,2019/1/16 10:52,2019/1/31 08:00,2019/1/31 22:14,,,2019/2/8 20:00,2019/2/11 20:00,t,711.02,7476.92,5777.89,7999.91,2222.02
578421,2019/7/17,Ocean FCL,f,CY to CY,Door to Door,EXW,f,748406,683679,21.96235475,112.5038478,"Yantian, China","Los Angeles, CA","Dallas, TX",32.69579575,-97.31530925,TPEB,Gabon Airlines Cargo,2019/8/2,2019/8/9 16:30,2019/8/9 08:31,2019/8/24 07:00,2019/8/24 07:09,2019/9/4 17:00,2019/9/5 15:45,2019/9/9 15:00,2019/9/9 14:44,t,749.56,15357.99,12972.16,14670.44,1698.28
468280,2018/12/24,Ocean FCL,f,CY to CY,Port to Door,FOB,t,680817,654884,22.42928741,113.7649184,"Yantian, China","Los Angeles, CA",,33.96620241,-118.6932406,TPEB,Gabon Airlines Cargo,2019/1/14,2019/1/19 13:49,2019/1/20 09:25,2019/2/6 20:00,2019/2/7 23:34,,,2019/2/12 22:00,2019/2/12 22:00,t,1865.65,40642.39,36094.37,43834.94,7740.57
595841,2019/8/13,Air,f,CFS to CFS,Door to Door,EXW,t,742908,654884,21.81485484,112.8980028,HKG - Hong Kong - Hong Kong,SYD - Sydney - Australia,,-34.32229616,150.5551448,ROW,Pacific Wings,2019/8/23,,2019/8/25 16:25,2019/8/26 01:45,2019/8/26 02:00,,,2019/8/29 02:00,2019/8/29 02:00,t,191.14,4207.77,17635.07,4266.47,-13368.6
414082,2018/9/12,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,10.54918896,106.321529,"Ho Chi Minh, Vietnam","Sydney, Australia",,-34.09508304,150.556148,ROW,British Airways p.l.c.,2018/10/4,2018/10/7 17:00,2018/10/7 17:00,2018/10/30 13:00,2018/10/30 13:00,,,2018/11/8 13:00,2018/11/7 13:00,t,2129.34,41031.41,13719.41,44052.43,30333.02
228640,2018/3/20,Ocean FCL,f,CY to CY,Port to Door,FOB,f,600208,583732,22.04866904,113.859783,"Hong Kong, Hong Kong","Long Beach, California",,33.86188604,-117.724743,TPEB,Combimar & Agemar,2018/4/11,2018/4/15 09:00,2018/4/14 09:28,2018/5/2 01:00,2018/5/2 13:43,,,2018/5/10 07:00,2018/5/10 15:00,t,1028.51,7147.43,4792.5,7873.75,3081.25
132166,2017/11/17,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.74268418,113.4764082,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.77469318,-117.5172068,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/11/18,2017/11/19 16:00,2017/11/20 08:43,2017/11/20 08:00,2017/11/21 04:30,,,2017/11/22 20:00,2017/11/22 08:00,t,1521.99,15510.59,14062.07,15510.59,1448.52
563738,2019/6/24,Ocean FCL,f,CY to Door,Port to Door,EXW,f,609821,552355,47.73772376,13.00136876,"Hamburg, Germany","Montreal, QC","Indianapolis, Indiana",39.52685776,-86.30535124,TAWB,Aerochago Airlines,2019/7/10,2019/7/19 22:00,2019/7/28 21:36,2019/8/6 16:00,2019/8/6 14:54,2019/8/20 16:00,2019/8/20 16:00,2019/8/23 12:00,2019/8/23 13:48,t,1052.59,10643.37,16413.34,16769.76,356.42
212511,2018/2/27,Air,f,CFS to CFS,Port to Door,CFR,f,637012,548254,22.04685622,113.9092602,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,,41.36521922,-88.39862178,TPEB,Air Togo,2018/3/15,2018/3/17 22:40,2018/3/17 22:40,2018/3/20 05:00,2018/3/20 05:00,,,2018/3/22 05:00,2018/3/22 05:00,t,840.77,8774.86,6763.79,8889.4,2125.61
329974,2018/7/2,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632222,546609,29.69223845,121.2620745,Ningbo,"Long Beach, California",,33.60025845,-118.3481825,TPEB,Gabon Airlines Cargo,2018/7/9,2018/7/14 17:00,2018/7/15 06:38,2018/7/31 15:00,2018/7/31 07:00,,,2018/8/10 19:00,2018/8/1 07:00,f,368.67,3686.72,3545.71,4215.49,669.78
96319,2017/7/7,Ocean FCL,f,CY to CY,Door to Door,FOB,f,547315,557918,10.72169599,106.298331,"Vung Tau, Vietnam","Los Angeles, CA",,33.78915599,-117.520229,TPEB,"NFI Logistics (DBA: Logistic Services USA, LLC)",2017/7/11,2017/7/20 19:00,2017/7/21 04:45,2017/8/7 13:30,2017/8/7 07:00,,,2017/8/10 07:00,2017/8/10 15:00,t,1012.02,7037.7,6611.38,9248.76,2637.38
570285,2019/7/4,Ocean FCL,f,CY to CY,Port to Door,FOB,f,751018,730503,40.6867546,117.6513486,Tianjin Xingang,"Los Angeles, CA",,33.6137416,-118.6032714,TPEB,Combimar & Agemar,2019/7/27,2019/8/8 04:00,2019/8/8 04:00,2019/8/29 19:00,2019/8/29 11:20,,,2019/9/16 19:00,,t,1175.7,12197.8,9589.06,12500.47,2911.41
573729,2019/7/10,Ocean FCL,f,CY to CY,Port to Door,FOB,f,750401,730503,21.95508567,112.5095787,"Yantian, China","Los Angeles, CA",,33.61361367,-118.6033993,TPEB,Combimar & Agemar,2019/8/8,2019/8/16 01:00,2019/8/15 03:54,2019/8/29 19:00,2019/8/29 22:10,,,2019/9/13 19:00,,t,562.91,5996.45,4649.73,6449.01,1799.28
81580,2017/4/28,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.55124733,113.8716523,HKG - Hong Kong - Hong Kong,LHR - London - United Kingdom,,51.59342933,-0.813590672,FEWB,QFS Transportation,2017/4/29,2017/4/30 04:00,2017/4/30 01:10,2017/5/1 11:00,2017/4/30 14:15,,,2017/5/3 11:00,2017/5/2 23:00,t,2270.1,22877.35,20531.44,25147.47,4616.03
476949,2019/1/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,654310,546609,22.68542392,113.3898299,"Yantian, China","Long Beach, California",,33.59936292,-118.3490781,TPEB,Combimar & Agemar,2019/1/17,2019/1/26 16:00,2019/1/26 01:53,2019/2/10 08:00,2019/2/11 13:24,,,2019/2/17 08:00,2019/2/19 20:00,t,680.4,7112.6,7046.88,8034.05,987.17
614156,2019/9/6,Ocean FCL,f,CY to CY,Port to Door,FOB,f,756005,683679,31.09197482,120.6874748,"Shanghai, China","New York, NY / Newark, NJ",,41.12759682,-73.13961218,TPEB,G & M TRUCKING LLC,2019/9/27,,,,,,,,,t,1089.85,22164.39,0,23516.59,23516.59
276986,2018/5/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,22.73673176,113.6689378,"Hong Kong, Hong Kong","Long Beach, California",,33.75792476,-118.2421122,TPEB,Combimar & Agemar,2018/5/19,2018/5/26 16:00,2018/5/26 09:37,2018/6/13 07:00,2018/6/13 11:14,,,2018/6/14 07:00,2018/6/15 06:30,t,841.06,8990.15,6703.36,9183.44,2480.08
521908,2019/4/15,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693468,654884,22.40278808,113.7513291,"Yantian, China","Los Angeles, CA",,33.96230808,-118.6971349,TPEB,Combimar & Agemar,2019/4/23,2019/5/2 16:00,2019/5/2 00:06,2019/5/16 19:00,2019/5/16 22:04,,,2019/5/22 19:00,2019/5/22 19:30,t,530.77,11216.67,6945.18,12158.82,5213.64
613058,2019/9/5,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.9395031,119.4303631,Ningbo,"Long Beach, California",,33.5976391,-118.3508019,TPEB,Combimar & Agemar,2019/9/19,2019/9/28 00:00,,2019/10/10 07:00,,,,2019/10/20 19:00,,t,372.11,4029.93,0,4427.04,4427.04
54195,2016/11/17,Air,f,CFS to CFS,Port to Door,FOB,f,606418,552355,22.02406781,113.8851068,CAN - Guangzhou - China,SEA - SeaTac - WA,,47.15686381,-122.5171402,TPEB,AGX Freight Carriers,2016/11/17,2016/11/19 16:00,2016/11/19 12:35,2016/11/23 08:00,2016/11/23 08:00,,,2016/11/28 08:00,2016/11/28 08:00,t,217.29,2464.16,1950.82,3071.33,1120.51
227177,2018/3/17,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,22.36187247,113.7248155,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.77123847,-117.5206615,TPEB,Air Togo,2018/3/19,2018/3/20 16:00,2018/3/21 07:21,2018/3/22 17:31,2018/3/22 16:38,,,2018/3/23 07:00,2018/3/23 07:00,t,2725.23,27649.3,32684.91,27649.3,-5035.61
371366,2018/8/4,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.73490885,113.6671149,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.75610185,-118.2439351,TPEB,QFS Transportation,2018/8/6,2018/8/6 16:00,2018/8/7 14:30,2018/8/7 07:00,2018/8/7 07:00,,,2018/8/8 07:00,2018/8/8 23:30,t,928.53,9673.03,10221.97,10117.18,-104.79
101571,2017/7/28,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,22.54858823,113.8689932,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.68763023,-117.9929728,TPEB,QFS Transportation,2017/7/29,2017/7/30 16:00,2017/7/31 04:00,2017/8/1 07:00,2017/7/31 07:00,,,2017/8/2 19:00,2017/8/2 18:40,t,1342.61,13717.42,15214.6,13717.42,-1497.18
140060,2017/12/15,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.73821184,113.4719358,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.23687284,11.81999784,FEWB,Ningbo Tianheng Logistics,2017/12/14,2017/12/18 04:00,2017/12/17 16:00,2017/12/19 23:00,2017/12/19 23:00,,,2018/1/3 11:00,2018/1/1 23:00,t,3185.65,32147.9,22678.03,35430.07,12752.04
417444,2018/9/19,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639180,546609,24.73740533,121.2698543,"Yantian, China","Los Angeles, CA",,33.59644533,-118.3519957,TPEB,Air Creebec,2018/10/5,2018/10/20 16:00,2018/10/20 21:00,2018/11/9 14:00,2018/11/10 14:00,,,2018/11/19 20:00,2018/11/15 08:00,f,679.91,6799.13,7261.23,6769.69,-491.54
415861,2018/9/16,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,10.54370283,106.3160428,"Cai Mep, Vietnam (Int. Terminal)","Long Beach, California",,33.78566783,-117.5237102,TPEB,Air Creebec,2018/10/14,2018/10/17 17:00,2018/10/18 17:00,2018/11/8 20:00,2018/11/8 08:00,,,2018/11/16 22:30,2018/11/16 22:30,t,1808.05,13217.91,12247.97,16412.41,4164.44
429754,2018/10/12,Ocean FCL,f,CY to CY,Door to Door,EXW,f,627697,548254,45.03812512,9.788675118,"Genoa, Italy","New York, NY / Newark, NJ",,40.29075812,-76.00750488,TAWB,Gabon Airlines Cargo,2018/10/31,2018/11/12 23:00,2018/11/12 23:00,2018/11/29 05:00,2018/11/27 17:00,,,2018/12/4 13:00,2018/12/4 13:00,t,1118.33,11551.25,12492.95,12508.97,16.02
449956,2018/11/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,647893,583732,22.07407708,113.8406281,"Hong Kong, Hong Kong","Long Beach, California","Indianapolis, Indiana",39.31205908,-86.36489292,TPEB,Combimar & Agemar,2018/12/1,2018/12/9 04:00,2018/12/11 03:01,2018/12/27 20:00,2018/12/27 13:49,2019/2/3 17:00,2019/2/1 17:00,2019/2/6 17:00,2019/2/6 17:00,t,2615.58,17805.24,18430.18,17862.27,-567.91
549574,2019/5/31,Air,f,CFS to CFS,Port to Door,FOB,f,637012,548254,22.04073675,113.9031407,HKG - Hong Kong - Hong Kong,JFK - New York - NY,,40.28935275,-76.00891025,TPEB,QFS Transportation,2019/6/25,2019/6/28 08:05,2019/6/28 04:00,2019/6/29 02:00,2019/6/28 16:00,,,2019/7/3 14:30,2019/7/3 14:30,t,5142,51788.23,53353.09,55216.77,1863.68
435120,2018/10/22,Air,f,CFS to CFS,Door to Door,EXW,f,636800,543943,22.48297504,113.628393,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.68731704,-117.996055,TPEB,Schreiner Airways,2018/10/25,2018/10/27 12:15,2018/10/27 13:34,2018/10/28 05:07,2018/10/28 05:13,,,2018/10/30 16:00,2018/10/30 16:00,t,27767.61,278304.03,135147.08,278986.58,143839.5
244958,2018/4/9,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,22.25943586,113.5978159,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.18921286,11.79372786,FEWB,Singapore Airlines Cargo Pte. Ltd.,2018/4/9,,2018/4/10 16:00,2018/4/11 22:00,2018/4/11 22:00,,,2018/4/19 22:00,2018/4/17 10:00,t,876.59,9134.25,9386.81,9395.33,8.52
542565,2019/5/20,Air,f,CFS to CFS,Port to Door,FOB,f,547315,557918,10.54155592,106.3138959,SGN - Ho Chi Minh City - Vietnam,SEA - SeaTac - WA,LAX - Los Angeles - CA,37.13429792,-122.3963041,TPEB,FLXT AIr,2019/5/25,,2019/5/26 15:20,2019/5/27 18:16,2019/5/27 18:16,2019/5/31 19:00,2019/5/30 19:00,2019/6/18 19:00,2019/6/18 19:00,t,2513.61,25683.36,26121.28,29249.73,3128.45
261073,2018/4/25,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.35846058,113.7214036,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.76782658,-117.5240734,TPEB,QFS Transportation,2018/5/5,,2018/5/6 15:55,2018/5/7 18:30,2018/5/7 09:13,,,2018/5/7 07:00,2018/5/8 04:00,t,4667.92,47076.95,50746.28,47076.95,-3669.33
375755,2018/8/8,Ocean FCL,f,CY to CY,Port to Door,FCA,f,635558,543943,22.35409214,113.7422361,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,51.18888014,11.79339514,FEWB,Combimar & Agemar,2018/8/13,2018/8/18 06:00,2018/8/17 16:00,2018/9/19 13:00,2018/9/20 10:00,,,2018/9/25 10:00,2018/9/24 22:00,t,981.39,10182.26,9354.33,10303.66,949.33
90492,2017/6/10,Ocean FCL,f,CY to CY,Port to Door,FOB,f,609571,552355,22.42261957,113.9485446,"Yantian, China",Seattle,,47.15300857,-122.5209954,TPEB,DAC Air SA,2017/6/10,2017/6/29 15:00,2017/6/29 21:50,2017/7/20 20:00,2017/7/21 19:11,,,2017/7/26 19:00,2017/7/26 19:00,t,654.78,6811.3,5177.02,7293.52,2116.5
359693,2018/7/26,Air,f,CFS to CFS,Door to Door,EXW,f,635558,543943,22.33162505,120.055181,TPE - Taipei - Taiwan,LAX - Los Angeles - CA,,33.75250505,-118.247532,TPEB,Business Express (Delta Connection),2018/7/30,2018/8/2 01:30,2018/8/2 03:24,2018/8/3 15:51,2018/8/3 15:51,,,2018/8/6 07:00,2018/8/6 15:59,t,3390.58,34340.07,32305.94,37487,5181.06
321213,2018/6/23,Ocean FCL,f,CY to CY,Door to Door,EXW,f,636800,543943,22.48459545,113.6275684,"Yantian, China","Los Angeles, CA",,33.68606145,-117.9973106,TPEB,Gabon Airlines Cargo,2018/6/29,2018/7/6 04:00,2018/7/7 17:52,2018/7/21 07:00,2018/7/23 06:30,,,2018/7/24 07:00,08:02.9,t,823.27,8615.94,6422.77,8737.1,2314.33
127808,2017/11/3,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,22.73498883,113.4687128,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.76699783,-117.5249022,TPEB,QFS Transportation,2017/11/4,2017/11/10 16:00,2017/11/9 16:00,2017/11/11 08:00,2017/11/12 08:00,,,2017/11/13 20:00,2017/11/13 08:00,t,6720.22,67494.06,63719.74,67494.06,3774.32
563977,2019/6/25,Ocean FCL,f,CY to CY,Port to Door,FOB,f,619714,548913,23.52310958,114.4696736,"Yantian, China","Oakland, CA",,36.39119958,-120.0353804,TPEB,Combimar & Agemar,2019/7/22,2019/7/25 19:00,2019/7/25 01:58,2019/8/14 19:00,2019/8/14 11:00,,,2019/8/19 15:00,2019/8/19 15:00,t,1121.43,11582.95,9706,12175.95,2469.95
461121,2018/12/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,649537,546609,30.81152566,120.7561767,"Shanghai, China","Los Angeles, CA",,33.59278666,-118.3556543,TPEB,Combimar & Agemar,2018/12/26,2019/1/3 04:00,2019/1/2 20:30,2019/1/19 20:00,2019/1/20 13:30,,,2019/1/29 20:00,2019/1/31 20:00,t,535.21,5720.74,4827.24,6059.85,1232.61
362328,2018/7/28,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.59620467,112.5829687,"Yantian, China","Long Beach, California",,33.59263367,-118.3558073,TPEB,G & M TRUCKING LLC,2018/9/13,2018/9/21 16:00,2018/9/22 04:00,2018/10/6 07:00,2018/10/6 07:00,,,2018/10/16 19:00,2018/10/10 07:00,f,682.71,6827.08,6452.55,6782.84,330.29
445407,2018/11/9,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,32.10291276,107.0345958,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.18599776,11.79051276,FEWB,Nationwide Air,2018/11/10,2018/11/13 23:35,2018/11/13 23:35,2018/11/14 23:00,2018/11/14 23:00,,,2018/11/19 11:00,2018/11/18 23:00,t,1971.84,20209.52,12344.01,23429.44,11085.43
425849,2018/10/5,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.73211466,113.4658387,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.74948266,-118.2505543,TPEB,QFS Transportation,2018/10/6,2018/10/9 13:25,2018/10/9 04:00,2018/10/10 05:30,2018/10/10 05:30,,,2018/10/11 19:00,2018/10/11 07:00,t,6869.84,69836.82,51171.98,69881.11,18709.13
444472,2018/11/8,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632221,546609,22.72008581,112.8197608,"Yantian, China","Los Angeles, CA",,33.59008881,-118.3583522,TPEB,Air Creebec,2018/11/23,2018/12/1 16:00,2018/12/2 04:00,2018/12/20 20:00,2018/12/20 20:00,,,2018/12/30 20:00,2019/1/3 20:00,f,761.84,7618.43,6694.18,7825.13,1130.95
432392,2018/10/17,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,22.41723808,113.7528691,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.95415308,-118.7052899,TPEB,Schreiner Airways,2018/10/26,2018/10/29 06:10,2018/10/29 06:00,2018/10/29 23:19,2018/10/29 23:22,,,2018/10/31 19:00,2018/10/31 20:00,t,10709.6,215724.72,265939.74,313999.48,48059.74
372158,2018/8/6,Ocean FCL,f,CY to CY,Port to Door,FOB,f,668573,656536,39.8248392,116.8956822,Tianjin Xingang,"Rotterdam, Netherlands",,51.1564812,5.385941199,FEWB,Gabon Airlines Cargo,2018/8/6,2018/8/22 16:00,2018/8/22 16:00,2018/9/25 16:00,2018/9/25 16:00,,,2018/9/27 22:00,2018/9/27 22:00,t,472.51,4725.08,5396.23,4894.09,-502.14
414093,2018/9/12,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632222,546609,29.68141624,121.2512522,Ningbo,"Los Angeles, CA",,33.58943624,-118.3590048,TPEB,Combimar & Agemar,2018/9/24,2018/9/30 16:00,2018/10/2 13:46,2018/10/14 07:00,2018/10/14 21:24,,,2018/10/24 19:00,2018/10/17 07:00,f,686.77,6867.72,6805.69,6793.88,-11.81
89742,2017/6/7,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.54119043,113.8615954,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.68023243,-118.0003706,TPEB,Garuda Indonesia,2017/6/8,2017/6/8 16:00,2017/6/9 04:00,2017/6/10 07:00,2017/6/9 19:00,,,2017/6/13 07:00,2017/6/13 07:00,t,997.23,10264.74,9859.37,10264.74,405.37
